user_id,exercise_id,performed_on,session_no,sex,age_years,height_cm,experience_months,goal,muscle_group,movement_pattern,equipment,is_compound,load_increment_kg,top_weight_kg,avg_reps,avg_rir,min_rir,n_sets,n_sets_with_rir,total_volume_kg,top_e1rm_kg,prev1_weight_kg,prev2_weight_kg,prev3_weight_kg,prev1_avg_rir,prev2_avg_rir,prev1_volume_kg,prev1_e1rm_kg,days_since_prev_session,pct_change_vs_prev,days_to_next_session,sleep_h_7d,bodyweight_7d_kg,kcal_7d,kcal_target_7d,kcal_balance_7d,protein_7d,protein_g_per_kg_7d,days_logged_7d,target_next_weight_kg,target_delta_kg
sim-000,sentadilla-hack,51,9,F,20.8,166.3,20.01290322580645,recomp,cuadriceps,sentadilla,maquina,True,5.0,45.0,7,0.0,0.0,3,3,945.0,55.5,40.0,45.0,45.0,4.0,1.0,960.0,50.666666666666664,2.0,12.5,5.0,6.51,74.89,1631,1627,4,79.7,1.06,7,45.0,0.0
sim-000,sentadilla-hack,56,10,F,20.8,166.3,20.24331797235023,recomp,cuadriceps,sentadilla,maquina,True,5.0,45.0,7,0.0,0.0,3,3,945.0,55.5,45.0,40.0,45.0,0.0,4.0,945.0,55.5,5.0,0.0,2.0,7.58,74.86,1695,1627,68,84.3,1.13,7,35.0,-10.0
sim-000,sentadilla-hack,58,11,F,20.8,166.3,20.24331797235023,recomp,cuadriceps,sentadilla,maquina,True,5.0,35.0,8,6.0,6.0,3,3,840.0,44.33333333333333,45.0,45.0,40.0,0.0,0.0,945.0,55.5,2.0,-22.22,2.0,7.58,74.86,1695,1627,68,84.3,1.13,7,45.0,10.0
sim-000,sentadilla-hack,60,12,F,20.8,166.3,20.24331797235023,recomp,cuadriceps,sentadilla,maquina,True,5.0,45.0,6,0.0,0.0,3,3,810.0,54.0,35.0,45.0,45.0,6.0,0.0,840.0,44.33333333333333,2.0,28.57,3.0,7.58,74.86,1695,1627,68,84.3,1.13,7,45.0,0.0
sim-000,sentadilla-hack,63,13,F,20.8,166.3,20.47373271889401,recomp,cuadriceps,sentadilla,maquina,True,5.0,45.0,6,0.0,0.0,3,3,810.0,54.0,45.0,35.0,45.0,0.0,6.0,810.0,54.0,3.0,0.0,4.0,6.32,74.92,1746,1627,119,105.1,1.4,7,40.0,-5.0
sim-000,sentadilla-hack,67,14,F,20.8,166.3,20.47373271889401,recomp,cuadriceps,sentadilla,maquina,True,5.0,40.0,8,4.0,4.0,3,3,960.0,50.666666666666664,45.0,45.0,35.0,0.0,0.0,810.0,54.0,4.0,-11.11,3.0,6.32,74.92,1746,1627,119,105.1,1.4,7,45.0,5.0
sim-000,sentadilla-hack,70,15,F,20.8,166.3,20.704147465437785,recomp,cuadriceps,sentadilla,maquina,True,5.0,45.0,6,0.0,0.0,3,3,810.0,54.0,40.0,45.0,45.0,4.0,0.0,960.0,50.666666666666664,3.0,12.5,7.0,7.81,75.35,1735,1627,108,101.6,1.35,7,45.0,0.0
sim-000,sentadilla-hack,77,16,F,20.8,166.3,20.934562211981564,recomp,cuadriceps,sentadilla,maquina,True,5.0,45.0,7,0.0,0.0,3,3,945.0,55.5,45.0,40.0,45.0,0.0,4.0,810.0,54.0,7.0,0.0,4.0,7.84,75.73,1836,1627,209,81.2,1.07,7,40.0,-5.0
sim-000,sentadilla-hack,81,17,F,20.8,166.3,20.934562211981564,recomp,cuadriceps,sentadilla,maquina,True,5.0,40.0,8,5.0,5.0,3,3,960.0,50.666666666666664,45.0,45.0,40.0,0.0,0.0,945.0,55.5,4.0,-11.11,,7.84,75.73,1836,1627,209,81.2,1.07,7,,
sim-001,press-militar-barra,0,1,M,18.0,166.4,24.1,recomp,hombro,empuje_vertical,barra,True,2.5,30.0,8,2.0,2.0,3,3,720.0,38.0,,,,,,,,,,7.0,7.08,82.83,2436,2448,-12,161.2,1.95,7,30.0,0.0
sim-001,press-militar-barra,7,2,M,18.0,166.4,24.33041474654378,recomp,hombro,empuje_vertical,barra,True,2.5,30.0,8,1.0,1.0,3,3,720.0,38.0,30.0,,,2.0,,720.0,38.0,7.0,0.0,2.0,8.09,83.25,2508,2448,60,156.5,1.88,7,30.0,0.0
sim-001,press-militar-barra,9,3,M,18.0,166.4,24.33041474654378,recomp,hombro,empuje_vertical,barra,True,2.5,30.0,8,0.0,0.0,3,3,720.0,38.0,30.0,30.0,,1.0,2.0,720.0,38.0,2.0,0.0,2.0,8.09,83.25,2508,2448,60,156.5,1.88,7,30.0,0.0
sim-001,press-militar-barra,11,4,M,18.0,166.4,24.33041474654378,recomp,hombro,empuje_vertical,barra,True,2.5,30.0,8,0.0,0.0,3,3,720.0,38.0,30.0,30.0,30.0,0.0,1.0,720.0,38.0,2.0,0.0,7.0,8.09,83.25,2508,2448,60,156.5,1.88,7,27.5,-2.5
sim-001,press-militar-barra,18,5,M,18.0,166.4,24.56082949308756,recomp,hombro,empuje_vertical,barra,True,2.5,27.5,8,5.0,5.0,3,3,660.0,34.83333333333333,30.0,30.0,30.0,0.0,0.0,720.0,38.0,7.0,-8.33,3.0,6.86,83.39,2517,2448,69,151.0,1.81,7,32.5,5.0
sim-001,press-militar-barra,21,6,M,18.0,166.4,24.79124423963134,recomp,hombro,empuje_vertical,barra,True,2.5,32.5,5,1.0,1.0,3,3,487.5,37.91666666666667,27.5,30.0,30.0,5.0,0.0,660.0,34.83333333333333,3.0,18.18,2.0,7.26,83.26,2322,2448,-126,149.8,1.8,7,32.5,0.0
sim-001,press-militar-barra,23,7,M,18.0,166.4,24.79124423963134,recomp,hombro,empuje_vertical,barra,True,2.5,32.5,5,0.0,0.0,3,3,487.5,37.91666666666667,32.5,27.5,30.0,1.0,5.0,487.5,37.91666666666667,2.0,0.0,9.0,7.26,83.26,2322,2448,-126,149.8,1.8,7,30.0,-2.5
sim-001,press-militar-barra,32,8,M,18.0,166.4,25.021658986175115,recomp,hombro,empuje_vertical,barra,True,2.5,30.0,8,1.0,1.0,3,3,720.0,38.0,32.5,32.5,27.5,0.0,1.0,487.5,37.91666666666667,9.0,-7.69,7.0,7.1,83.33,2557,2448,109,150.9,1.81,7,30.0,0.0
sim-001,press-militar-barra,39,9,M,18.0,166.4,25.252073732718895,recomp,hombro,empuje_vertical,barra,True,2.5,30.0,8,1.0,1.0,3,3,720.0,38.0,30.0,32.5,32.5,1.0,0.0,720.0,38.0,7.0,0.0,3.0,6.56,83.54,2408,2448,-40,155.5,1.86,7,30.0,0.0
sim-001,press-militar-barra,42,10,M,18.0,166.4,25.482488479262674,recomp,hombro,empuje_vertical,barra,True,2.5,30.0,8,0.0,0.0,3,3,720.0,38.0,30.0,30.0,32.5,1.0,1.0,720.0,38.0,3.0,0.0,2.0,7.41,83.37,2595,2448,147,162.7,1.95,7,30.0,0.0
sim-001,press-militar-barra,44,11,M,18.0,166.4,25.482488479262674,recomp,hombro,empuje_vertical,barra,True,2.5,30.0,8,0.0,0.0,3,3,720.0,38.0,30.0,30.0,30.0,0.0,1.0,720.0,38.0,2.0,0.0,9.0,7.41,83.37,2595,2448,147,162.7,1.95,7,27.5,-2.5
sim-001,press-militar-barra,53,12,M,18.0,166.4,25.712903225806453,recomp,hombro,empuje_vertical,barra,True,2.5,27.5,8,4.0,4.0,3,3,660.0,34.83333333333333,30.0,30.0,30.0,0.0,0.0,720.0,38.0,9.0,-8.33,7.0,6.71,83.51,2487,2448,39,151.0,1.81,7,27.5,0.0
sim-001,press-militar-barra,60,13,M,18.0,166.4,25.943317972350233,recomp,hombro,empuje_vertical,barra,True,2.5,27.5,8,5.0,5.0,3,3,660.0,34.83333333333333,27.5,30.0,30.0,4.0,0.0,660.0,34.83333333333333,7.0,0.0,17.0,7.06,83.29,2548,2448,100,168.1,2.02,7,32.5,5.0
sim-001,press-militar-barra,77,14,M,18.0,166.4,26.634562211981567,recomp,hombro,empuje_vertical,barra,True,2.5,32.5,6,0.0,0.0,3,3,585.0,39.0,27.5,27.5,30.0,5.0,4.0,660.0,34.83333333333333,17.0,18.18,2.0,7.57,83.55,2545,2448,97,163.3,1.95,7,32.5,0.0
sim-001,press-militar-barra,79,15,M,18.0,166.4,26.634562211981567,recomp,hombro,empuje_vertical,barra,True,2.5,32.5,6,0.0,0.0,3,3,585.0,39.0,32.5,27.5,27.5,0.0,5.0,585.0,39.0,2.0,0.0,2.0,7.57,83.55,2545,2448,97,163.3,1.95,7,30.0,-2.5
sim-001,press-militar-barra,81,16,M,18.0,166.4,26.634562211981567,recomp,hombro,empuje_vertical,barra,True,2.5,30.0,8,0.0,0.0,3,3,720.0,38.0,32.5,32.5,27.5,0.0,0.0,585.0,39.0,2.0,-7.69,,7.57,83.55,2545,2448,97,163.3,1.95,7,,
sim-001,press-banca-inclinado,4,1,M,18.0,166.4,24.1,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,3.0,3.0,3,3,1200.0,63.33333333333333,,,,,,,,,,3.0,7.08,82.83,2436,2448,-12,161.2,1.95,7,50.0,0.0
sim-001,press-banca-inclinado,7,2,M,18.0,166.4,24.33041474654378,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,2.0,2.0,3,3,1200.0,63.33333333333333,50.0,,,3.0,,1200.0,63.33333333333333,3.0,0.0,2.0,8.09,83.25,2508,2448,60,156.5,1.88,7,52.5,2.5
sim-001,press-banca-inclinado,9,3,M,18.0,166.4,24.33041474654378,recomp,pecho,empuje_horizontal,barra,True,2.5,52.5,8,0.0,0.0,3,3,1260.0,66.5,50.0,50.0,,2.0,3.0,1200.0,63.33333333333333,2.0,5.0,5.0,8.09,83.25,2508,2448,60,156.5,1.88,7,52.5,0.0
sim-001,press-banca-inclinado,14,4,M,18.0,166.4,24.56082949308756,recomp,pecho,empuje_horizontal,barra,True,2.5,52.5,8,0.0,0.0,3,3,1260.0,66.5,52.5,50.0,50.0,0.0,2.0,1260.0,66.5,5.0,0.0,2.0,6.86,83.39,2517,2448,69,151.0,1.81,7,50.0,-2.5
sim-001,press-banca-inclinado,16,5,M,18.0,166.4,24.56082949308756,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,0.0,0.0,3,3,1200.0,63.33333333333333,52.5,52.5,50.0,0.0,0.0,1260.0,66.5,2.0,-4.76,2.0,6.86,83.39,2517,2448,69,151.0,1.81,7,50.0,0.0
sim-001,press-banca-inclinado,18,6,M,18.0,166.4,24.56082949308756,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,0.0,0.0,3,3,1200.0,63.33333333333333,50.0,52.5,52.5,0.0,0.0,1200.0,63.33333333333333,2.0,0.0,5.0,6.86,83.39,2517,2448,69,151.0,1.81,7,47.5,-2.5
sim-001,press-banca-inclinado,23,7,M,18.0,166.4,24.79124423963134,recomp,pecho,empuje_horizontal,barra,True,2.5,47.5,8,3.0,3.0,3,3,1140.0,60.166666666666664,50.0,50.0,52.5,0.0,0.0,1200.0,63.33333333333333,5.0,-5.0,5.0,7.26,83.26,2322,2448,-126,149.8,1.8,7,47.5,0.0
sim-001,press-banca-inclinado,28,8,M,18.0,166.4,25.021658986175115,recomp,pecho,empuje_horizontal,barra,True,2.5,47.5,8,4.0,4.0,3,3,1140.0,60.166666666666664,47.5,50.0,50.0,3.0,0.0,1140.0,60.166666666666664,5.0,0.0,2.0,7.1,83.33,2557,2448,109,150.9,1.81,7,50.0,2.5
sim-001,press-banca-inclinado,30,9,M,18.0,166.4,25.021658986175115,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,1.0,1.0,3,3,1200.0,63.33333333333333,47.5,47.5,50.0,4.0,3.0,1140.0,60.166666666666664,2.0,5.26,2.0,7.1,83.33,2557,2448,109,150.9,1.81,7,50.0,0.0
sim-001,press-banca-inclinado,32,10,M,18.0,166.4,25.021658986175115,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,0.0,0.0,3,3,1200.0,63.33333333333333,50.0,47.5,47.5,1.0,4.0,1200.0,63.33333333333333,2.0,0.0,7.0,7.1,83.33,2557,2448,109,150.9,1.81,7,50.0,0.0
sim-001,press-banca-inclinado,39,11,M,18.0,166.4,25.252073732718895,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,2.0,2.0,3,3,1200.0,63.33333333333333,50.0,50.0,47.5,0.0,1.0,1200.0,63.33333333333333,7.0,0.0,3.0,6.56,83.54,2408,2448,-40,155.5,1.86,7,50.0,0.0
sim-001,press-banca-inclinado,42,12,M,18.0,166.4,25.482488479262674,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,0.0,0.0,3,3,1200.0,63.33333333333333,50.0,50.0,50.0,2.0,0.0,1200.0,63.33333333333333,3.0,0.0,2.0,7.41,83.37,2595,2448,147,162.7,1.95,7,50.0,0.0
sim-001,press-banca-inclinado,44,13,M,18.0,166.4,25.482488479262674,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,1.0,1.0,3,3,1200.0,63.33333333333333,50.0,50.0,50.0,0.0,2.0,1200.0,63.33333333333333,2.0,0.0,2.0,7.41,83.37,2595,2448,147,162.7,1.95,7,50.0,0.0
sim-001,press-banca-inclinado,46,14,M,18.0,166.4,25.482488479262674,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,1.0,1.0,3,3,1200.0,63.33333333333333,50.0,50.0,50.0,1.0,0.0,1200.0,63.33333333333333,2.0,0.0,14.0,7.41,83.37,2595,2448,147,162.7,1.95,7,50.0,0.0
sim-001,press-banca-inclinado,60,15,M,18.0,166.4,25.943317972350233,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,2.0,2.0,3,3,1200.0,63.33333333333333,50.0,50.0,50.0,1.0,1.0,1200.0,63.33333333333333,14.0,0.0,3.0,7.06,83.29,2548,2448,100,168.1,2.02,7,50.0,0.0
sim-001,press-banca-inclinado,63,16,M,18.0,166.4,26.173732718894012,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,2.0,2.0,3,3,1200.0,63.33333333333333,50.0,50.0,50.0,2.0,1.0,1200.0,63.33333333333333,3.0,0.0,2.0,7.57,83.58,2468,2448,20,147.4,1.76,7,50.0,0.0
sim-001,press-banca-inclinado,65,17,M,18.0,166.4,26.173732718894012,recomp,pecho,empuje_horizontal,barra,True,2.5,50.0,8,1.0,1.0,3,3,1200.0,63.33333333333333,50.0,50.0,50.0,2.0,2.0,1200.0,63.33333333333333,2.0,0.0,12.0,7.57,83.58,2468,2448,20,147.4,1.76,7,52.5,2.5
sim-001,press-banca-inclinado,77,18,M,18.0,166.4,26.634562211981567,recomp,pecho,empuje_horizontal,barra,True,2.5,52.5,8,0.0,0.0,3,3,1260.0,66.5,50.0,50.0,50.0,1.0,2.0,1200.0,63.33333333333333,12.0,5.0,,7.57,83.55,2545,2448,97,163.3,1.95,7,,
sim-001,curl-biceps-barra,0,1,M,18.0,166.4,24.1,recomp,biceps,aislamiento,barra,False,2.5,15.0,11,0.0,0.0,3,3,495.0,20.5,,,,,,,,,,4.0,7.08,82.83,2436,2448,-12,161.2,1.95,7,15.0,0.0
sim-001,curl-biceps-barra,4,2,M,18.0,166.4,24.1,recomp,biceps,aislamiento,barra,False,2.5,15.0,10,0.0,0.0,3,3,450.0,20.0,15.0,,,0.0,,495.0,20.5,4.0,0.0,7.0,7.08,82.83,2436,2448,-12,161.2,1.95,7,12.5,-2.5
sim-001,curl-biceps-barra,11,3,M,18.0,166.4,24.33041474654378,recomp,biceps,aislamiento,barra,False,2.5,12.5,12,6.0,6.0,3,3,450.0,17.5,15.0,15.0,,0.0,0.0,450.0,20.0,7.0,-16.67,3.0,8.09,83.25,2508,2448,60,156.5,1.88,7,17.5,5.0
sim-001,curl-biceps-barra,14,4,M,18.0,166.4,24.56082949308756,recomp,biceps,aislamiento,barra,False,2.5,17.5,4,0.0,0.0,3,3,210.0,19.833333333333332,12.5,15.0,15.0,6.0,0.0,450.0,17.5,3.0,40.0,2.0,6.86,83.39,2517,2448,69,151.0,1.81,7,17.5,0.0
sim-001,curl-biceps-barra,16,5,M,18.0,166.4,24.56082949308756,recomp,biceps,aislamiento,barra,False,2.5,17.5,4,0.0,0.0,3,3,210.0,19.833333333333332,17.5,12.5,15.0,0.0,6.0,210.0,19.833333333333332,2.0,0.0,5.0,6.86,83.39,2517,2448,69,151.0,1.81,7,12.5,-5.0
sim-001,curl-biceps-barra,21,6,M,18.0,166.4,24.79124423963134,recomp,biceps,aislamiento,barra,False,2.5,12.5,12,6.0,6.0,3,3,450.0,17.5,17.5,17.5,12.5,0.0,0.0,210.0,19.833333333333332,5.0,-28.57,4.0,7.26,83.26,2322,2448,-126,149.8,1.8,7,17.5,5.0
sim-001,curl-biceps-barra,25,7,M,18.0,166.4,24.79124423963134,recomp,biceps,aislamiento,barra,False,2.5,17.5,4,0.0,0.0,3,3,210.0,19.833333333333332,12.5,17.5,17.5,6.0,0.0,450.0,17.5,4.0,40.0,12.0,7.26,83.26,2322,2448,-126,149.8,1.8,7,17.5,0.0
sim-001,curl-biceps-barra,37,8,M,18.0,166.4,25.252073732718895,recomp,biceps,aislamiento,barra,False,2.5,17.5,5,0.0,0.0,3,3,262.5,20.416666666666668,17.5,12.5,17.5,0.0,6.0,210.0,19.833333333333332,12.0,0.0,9.0,6.56,83.54,2408,2448,-40,155.5,1.86,7,15.0,-2.5
sim-001,curl-biceps-barra,46,9,M,18.0,166.4,25.482488479262674,recomp,biceps,aislamiento,barra,False,2.5,15.0,11,0.0,0.0,3,3,495.0,20.5,17.5,17.5,12.5,0.0,0.0,262.5,20.416666666666668,9.0,-14.29,3.0,7.41,83.37,2595,2448,147,162.7,1.95,7,15.0,0.0
sim-001,curl-biceps-barra,49,10,M,18.0,166.4,25.712903225806453,recomp,biceps,aislamiento,barra,False,2.5,15.0,10,0.0,0.0,3,3,450.0,20.0,15.0,17.5,17.5,0.0,0.0,495.0,20.5,3.0,0.0,4.0,6.71,83.51,2487,2448,39,151.0,1.81,7,12.5,-2.5
sim-001,curl-biceps-barra,53,11,M,18.0,166.4,25.712903225806453,recomp,biceps,aislamiento,barra,False,2.5,12.5,12,6.0,6.0,3,3,450.0,17.5,15.0,15.0,17.5,0.0,0.0,450.0,20.0,4.0,-16.67,3.0,6.71,83.51,2487,2448,39,151.0,1.81,7,17.5,5.0
sim-001,curl-biceps-barra,56,12,M,18.0,166.4,25.943317972350233,recomp,biceps,aislamiento,barra,False,2.5,17.5,4,0.0,0.0,3,3,210.0,19.833333333333332,12.5,15.0,15.0,6.0,0.0,450.0,17.5,3.0,40.0,11.0,7.06,83.29,2548,2448,100,168.1,2.02,7,17.5,0.0
sim-001,curl-biceps-barra,67,13,M,18.0,166.4,26.173732718894012,recomp,biceps,aislamiento,barra,False,2.5,17.5,5,0.0,0.0,3,3,262.5,20.416666666666668,17.5,12.5,15.0,0.0,6.0,210.0,19.833333333333332,11.0,0.0,5.0,7.57,83.58,2468,2448,20,147.4,1.76,7,15.0,-2.5
sim-001,curl-biceps-barra,72,14,M,18.0,166.4,26.404147465437788,recomp,biceps,aislamiento,barra,False,2.5,15.0,11,0.0,0.0,3,3,495.0,20.5,17.5,17.5,12.5,0.0,0.0,262.5,20.416666666666668,5.0,-14.29,9.0,6.51,83.75,2497,2448,49,139.1,1.66,7,15.0,0.0
sim-001,curl-biceps-barra,81,15,M,18.0,166.4,26.634562211981567,recomp,biceps,aislamiento,barra,False,2.5,15.0,11,0.0,0.0,3,3,495.0,20.5,15.0,17.5,17.5,0.0,0.0,495.0,20.5,9.0,0.0,,7.57,83.55,2545,2448,97,163.3,1.95,7,,
sim-001,jalon-al-pecho,0,1,M,18.0,166.4,24.1,recomp,espalda,jale_vertical,polea,True,2.5,35.0,8,0.0,0.0,3,3,840.0,44.33333333333333,,,,,,,,,,2.0,7.08,82.83,2436,2448,-12,161.2,1.95,7,35.0,0.0
sim-001,jalon-al-pecho,2,2,M,18.0,166.4,24.1,recomp,espalda,jale_vertical,polea,True,2.5,35.0,8,0.0,0.0,3,3,840.0,44.33333333333333,35.0,,,0.0,,840.0,44.33333333333333,2.0,0.0,2.0,7.08,82.83,2436,2448,-12,161.2,1.95,7,32.5,-2.5
sim-001,jalon-al-pecho,4,3,M,18.0,166.4,24.1,recomp,espalda,jale_vertical,polea,True,2.5,32.5,8,2.0,2.0,3,3,780.0,41.166666666666664,35.0,35.0,,0.0,0.0,840.0,44.33333333333333,2.0,-7.14,3.0,7.08,82.83,2436,2448,-12,161.2,1.95,7,32.5,0.0
sim-001,jalon-al-pecho,7,4,M,18.0,166.4,24.33041474654378,recomp,espalda,jale_vertical,polea,True,2.5,32.5,8,1.0,1.0,3,3,780.0,41.166666666666664,32.5,35.0,35.0,2.0,0.0,780.0,41.166666666666664,3.0,0.0,4.0,8.09,83.25,2508,2448,60,156.5,1.88,7,35.0,2.5
sim-001,jalon-al-pecho,11,5,M,18.0,166.4,24.33041474654378,recomp,espalda,jale_vertical,polea,True,2.5,35.0,7,0.0,0.0,3,3,735.0,43.16666666666667,32.5,32.5,35.0,1.0,2.0,780.0,41.166666666666664,4.0,7.69,7.0,8.09,83.25,2508,2448,60,156.5,1.88,7,35.0,0.0
sim-001,jalon-al-pecho,18,6,M,18.0,166.4,24.56082949308756,recomp,espalda,jale_vertical,polea,True,2.5,35.0,8,0.0,0.0,3,3,840.0,44.33333333333333,35.0,32.5,32.5,0.0,1.0,735.0,43.16666666666667,7.0,0.0,10.0,6.86,83.39,2517,2448,69,151.0,1.81,7,32.5,-2.5
sim-001,jalon-al-pecho,28,7,M,18.0,166.4,25.021658986175115,recomp,espalda,jale_vertical,polea,True,2.5,32.5,8,3.0,3.0,3,3,780.0,41.166666666666664,35.0,35.0,32.5,0.0,0.0,840.0,44.33333333333333,10.0,-7.14,2.0,7.1,83.33,2557,2448,109,150.9,1.81,7,32.5,0.0
sim-001,jalon-al-pecho,30,8,M,18.0,166.4,25.021658986175115,recomp,espalda,jale_vertical,polea,True,2.5,32.5,8,2.0,2.0,3,3,780.0,41.166666666666664,32.5,35.0,35.0,3.0,0.0,780.0,41.166666666666664,2.0,0.0,7.0,7.1,83.33,2557,2448,109,150.9,1.81,7,35.0,2.5
sim-001,jalon-al-pecho,37,9,M,18.0,166.4,25.252073732718895,recomp,espalda,jale_vertical,polea,True,2.5,35.0,8,1.0,1.0,3,3,840.0,44.33333333333333,32.5,32.5,35.0,2.0,3.0,780.0,41.166666666666664,7.0,7.69,2.0,6.56,83.54,2408,2448,-40,155.5,1.86,7,35.0,0.0
sim-001,jalon-al-pecho,39,10,M,18.0,166.4,25.252073732718895,recomp,espalda,jale_vertical,polea,True,2.5,35.0,7,0.0,0.0,3,3,735.0,43.16666666666667,35.0,32.5,32.5,1.0,2.0,840.0,44.33333333333333,2.0,0.0,10.0,6.56,83.54,2408,2448,-40,155.5,1.86,7,35.0,0.0
sim-001,jalon-al-pecho,49,11,M,18.0,166.4,25.712903225806453,recomp,espalda,jale_vertical,polea,True,2.5,35.0,8,1.0,1.0,3,3,840.0,44.33333333333333,35.0,35.0,32.5,0.0,1.0,735.0,43.16666666666667,10.0,0.0,7.0,6.71,83.51,2487,2448,39,151.0,1.81,7,37.5,2.5
sim-001,jalon-al-pecho,56,12,M,18.0,166.4,25.943317972350233,recomp,espalda,jale_vertical,polea,True,2.5,37.5,6,0.0,0.0,3,3,675.0,45.0,35.0,35.0,35.0,1.0,0.0,840.0,44.33333333333333,7.0,7.14,9.0,7.06,83.29,2548,2448,100,168.1,2.02,7,37.5,0.0
sim-001,jalon-al-pecho,65,13,M,18.0,166.4,26.173732718894012,recomp,espalda,jale_vertical,polea,True,2.5,37.5,6,0.0,0.0,3,3,675.0,45.0,37.5,35.0,35.0,0.0,1.0,675.0,45.0,9.0,0.0,5.0,7.57,83.58,2468,2448,20,147.4,1.76,7,35.0,-2.5
sim-001,jalon-al-pecho,70,14,M,18.0,166.4,26.404147465437788,recomp,espalda,jale_vertical,polea,True,2.5,35.0,8,1.0,1.0,3,3,840.0,44.33333333333333,37.5,37.5,35.0,0.0,0.0,675.0,45.0,5.0,-6.67,11.0,6.51,83.75,2497,2448,49,139.1,1.66,7,37.5,2.5
sim-001,jalon-al-pecho,81,15,M,18.0,166.4,26.634562211981567,recomp,espalda,jale_vertical,polea,True,2.5,37.5,6,0.0,0.0,3,3,675.0,45.0,35.0,37.5,37.5,1.0,0.0,840.0,44.33333333333333,11.0,7.14,,7.57,83.55,2545,2448,97,163.3,1.95,7,,
sim-001,peso-muerto,2,1,M,18.0,166.4,24.1,recomp,isquios,bisagra,barra,True,2.5,70.0,8,1.0,1.0,3,3,1680.0,88.66666666666666,,,,,,,,,,19.0,7.08,82.83,2436,2448,-12,161.2,1.95,7,72.5,2.5
sim-001,peso-muerto,21,2,M,18.0,166.4,24.79124423963134,recomp,isquios,bisagra,barra,True,2.5,72.5,8,0.0,0.0,3,3,1740.0,91.83333333333333,70.0,,,1.0,,1680.0,88.66666666666666,19.0,3.57,2.0,7.26,83.26,2322,2448,-126,149.8,1.8,7,72.5,0.0
sim-001,peso-muerto,23,3,M,18.0,166.4,24.79124423963134,recomp,isquios,bisagra,barra,True,2.5,72.5,7,0.0,0.0,3,3,1522.5,89.41666666666667,72.5,70.0,,0.0,1.0,1740.0,91.83333333333333,2.0,0.0,12.0,7.26,83.26,2322,2448,-126,149.8,1.8,7,70.0,-2.5
sim-001,peso-muerto,35,4,M,18.0,166.4,25.252073732718895,recomp,isquios,bisagra,barra,True,2.5,70.0,8,0.0,0.0,3,3,1680.0,88.66666666666666,72.5,72.5,70.0,0.0,0.0,1522.5,89.41666666666667,12.0,-3.45,2.0,6.56,83.54,2408,2448,-40,155.5,1.86,7,70.0,0.0
sim-001,peso-muerto,37,5,M,18.0,166.4,25.252073732718895,recomp,isquios,bisagra,barra,True,2.5,70.0,8,0.0,0.0,3,3,1680.0,88.66666666666666,70.0,72.5,72.5,0.0,0.0,1680.0,88.66666666666666,2.0,0.0,21.0,6.56,83.54,2408,2448,-40,155.5,1.86,7,67.5,-2.5
sim-001,peso-muerto,58,6,M,18.0,166.4,25.943317972350233,recomp,isquios,bisagra,barra,True,2.5,67.5,8,2.0,2.0,3,3,1620.0,85.5,70.0,70.0,72.5,0.0,0.0,1680.0,88.66666666666666,21.0,-3.57,5.0,7.06,83.29,2548,2448,100,168.1,2.02,7,70.0,2.5
sim-001,peso-muerto,63,7,M,18.0,166.4,26.173732718894012,recomp,isquios,bisagra,barra,True,2.5,70.0,8,0.0,0.0,3,3,1680.0,88.66666666666666,67.5,70.0,70.0,2.0,0.0,1620.0,85.5,5.0,3.7,7.0,7.57,83.58,2468,2448,20,147.4,1.76,7,70.0,0.0
sim-001,peso-muerto,70,8,M,18.0,166.4,26.404147465437788,recomp,isquios,bisagra,barra,True,2.5,70.0,8,0.0,0.0,3,3,1680.0,88.66666666666666,70.0,67.5,70.0,0.0,2.0,1680.0,88.66666666666666,7.0,0.0,2.0,6.51,83.75,2497,2448,49,139.1,1.66,7,67.5,-2.5
sim-001,peso-muerto,72,9,M,18.0,166.4,26.404147465437788,recomp,isquios,bisagra,barra,True,2.5,67.5,8,1.0,1.0,3,3,1620.0,85.5,70.0,70.0,67.5,0.0,0.0,1680.0,88.66666666666666,2.0,-3.57,,6.51,83.75,2497,2448,49,139.1,1.66,7,,
sim-001,elevaciones-laterales,2,1,M,18.0,166.4,24.1,recomp,hombro,aislamiento,mancuerna,False,2.0,4.0,12,5.0,5.0,3,3,144.0,5.6,,,,,,,,,,23.0,7.08,82.83,2436,2448,-12,161.2,1.95,7,6.0,2.0
